date,atm_id,location_type,net_cash_out,num_withdrawals,is_holiday,replenishment,start_balance,end_of_day_balance,stockout
2022-08-20,ATM001,metro_retail,1595300,499,0,0,2275500,680100,0
2022-08-20,ATM002,urban_residential,800500,250,0,1472000,2029700,1229200,0
2022-08-20,ATM003,corporate_park,1068700,334,0,2227000,2350200,1281400,0
2022-08-20,ATM004,rural_branch,574800,180,0,0,848800,273900,0
2022-08-20,ATM005,transit_hub,1503600,470,0,0,2760300,1256700,0
2022-08-21,ATM001,metro_retail,1330500,416,0,2860000,3540100,2209600,0
2022-08-21,ATM002,urban_residential,759700,237,0,0,1229200,469500,0
2022-08-21,ATM003,corporate_park,649900,203,0,0,1281400,631500,0
2022-08-21,ATM004,rural_branch,480300,150,0,996000,1269900,789700,0
2022-08-21,ATM005,transit_hub,1421800,444,0,2423000,3679700,2257900,0
2022-08-22,ATM001,metro_retail,974900,305,0,0,2209600,1234700,0
2022-08-22,ATM002,urban_residential,542300,169,0,1561000,2030500,1488200,0
2022-08-22,ATM003,corporate_park,727900,227,0,1718000,2349500,1621600,0
2022-08-22,ATM004,rural_branch,356200,111,0,0,789700,433400,0
2022-08-22,ATM005,transit_hub,981400,307,0,0,2257900,1276500,0
2022-08-23,ATM001,metro_retail,802200,251,0,2305000,3539700,2737600,0
2022-08-23,ATM002,urban_residential,439700,137,0,0,1488200,1048500,0
2022-08-23,ATM003,corporate_park,580900,182,0,0,1621600,1040700,0
2022-08-23,ATM004,rural_branch,266000,83,0,837000,1270400,1004400,0
2022-08-23,ATM005,transit_hub,788500,246,0,2403000,3679500,2891000,0
2022-08-24,ATM001,metro_retail,849900,266,0,0,2737600,1887700,0
2022-08-24,ATM002,urban_residential,432800,135,0,0,1048500,615700,0
2022-08-24,ATM003,corporate_park,437300,137,0,0,1040700,603400,0
2022-08-24,ATM004,rural_branch,247600,77,0,0,1004400,756800,0
2022-08-24,ATM005,transit_hub,855600,267,0,0,2891000,2035400,0
2022-08-25,ATM001,metro_retail,853400,267,0,0,1887700,1034300,0
2022-08-25,ATM002,urban_residential,468700,146,0,1414000,2029700,1561100,0
2022-08-25,ATM003,corporate_park,583500,182,0,1747000,2350400,1766800,0
2022-08-25,ATM004,rural_branch,292100,91,0,0,756800,464600,0
2022-08-25,ATM005,transit_hub,879500,275,0,0,2035400,1155900,0
2022-08-26,ATM001,metro_retail,1203400,376,0,2506000,3540300,2336900,0
2022-08-26,ATM002,urban_residential,640800,200,0,0,1561100,920300,0
2022-08-26,ATM003,corporate_park,694500,217,0,0,1766800,1072300,0
2022-08-26,ATM004,rural_branch,443400,139,0,0,464600,21300,0
2022-08-26,ATM005,transit_hub,1188100,371,0,2524000,3679900,2491800,0
2022-08-27,ATM001,metro_retail,1544400,483,0,0,2336900,792500,0
2022-08-27,ATM002,urban_residential,913300,285,0,0,920300,7100,0
2022-08-27,ATM003,corporate_park,860100,269,0,0,1072300,212200,0
2022-08-27,ATM004,rural_branch,647700,202,0,1249000,1270300,622600,0
2022-08-27,ATM005,transit_hub,1839200,575,0,0,2491800,652600,0
2022-08-28,ATM001,metro_retail,1384100,433,0,2747000,3539500,2155500,0
2022-08-28,ATM002,urban_residential,749700,234,0,2023000,2030100,1280400,0
2022-08-28,ATM003,corporate_park,806300,252,0,2138000,2350200,1544000,0
2022-08-28,ATM004,rural_branch,475300,149,0,0,622600,147300,0
2022-08-28,ATM005,transit_hub,1325900,414,0,3027000,3679600,2353700,0
2022-08-29,ATM001,metro_retail,1263600,395,0,0,2155500,891900,0
2022-08-29,ATM002,urban_residential,776300,243,0,0,1280400,504100,0
2022-08-29,ATM003,corporate_park,995600,311,0,0,1544000,548300,0
2022-08-29,ATM004,rural_branch,444400,139,0,1123000,1270300,825900,0
2022-08-29,ATM005,transit_hub,1551700,485,0,0,2353700,801900,0
2022-08-30,ATM001,metro_retail,1392700,435,1,2648000,3539900,2147200,0
2022-08-30,ATM002,urban_residential,786200,246,1,1526000,2030100,1243900,0
2022-08-30,ATM003,corporate_park,863100,270,1,1802000,2350300,1487300,0
2022-08-30,ATM004,rural_branch,566700,177,1,0,825900,259200,0
2022-08-30,ATM005,transit_hub,1332700,416,1,2878000,3679900,2347200,0
2022-08-31,ATM001,metro_retail,970100,303,0,0,2147200,1177100,0
2022-08-31,ATM002,urban_residential,516600,161,0,0,1243900,727300,0
2022-08-31,ATM003,corporate_park,624000,195,0,0,1487300,863200,0
2022-08-31,ATM004,rural_branch,336200,105,0,1011000,1270200,934100,0
2022-08-31,ATM005,transit_hub,1063800,332,0,0,2347200,1283400,0
2022-09-01,ATM001,metro_retail,1177300,368,0,2363000,3540100,2362800,0
2022-09-01,ATM002,urban_residential,702700,220,0,0,727300,24600,0
2022-09-01,ATM003,corporate_park,836800,261,0,0,863200,26400,0
2022-09-01,ATM004,rural_branch,471800,147,0,0,934100,462300,0
2022-09-01,ATM005,transit_hub,1235800,386,0,2397000,3680400,2444600,0
2022-09-02,ATM001,metro_retail,1663800,520,0,0,2362800,699000,0
2022-09-02,ATM002,urban_residential,991500,310,0,2005000,2029600,1038100,0
2022-09-02,ATM003,corporate_park,954300,298,0,2324000,2350400,1396200,0
2022-09-02,ATM004,rural_branch,462300,144,0,0,462300,0,1
2022-09-02,ATM005,transit_hub,1543700,482,0,0,2444600,900900,0
2022-09-03,ATM001,metro_retail,2006500,627,0,2841000,3540000,1533500,0
2022-09-03,ATM002,urban_residential,1004900,314,0,0,1038100,33200,0
2022-09-03,ATM003,corporate_park,1352000,422,0,0,1396200,44200,0
2022-09-03,ATM004,rural_branch,682400,213,0,1270000,1270000,587600,0
2022-09-03,ATM005,transit_hub,1968400,615,0,2779000,3679900,1711600,0
2022-09-04,ATM001,metro_retail,1345800,421,0,0,1533500,187700,0
2022-09-04,ATM002,urban_residential,743300,232,0,1997000,2030200,1286900,0
2022-09-04,ATM003,corporate_park,937700,293,0,2306000,2350200,1412500,0
2022-09-04,ATM004,rural_branch,528800,165,0,0,587600,58800,0
2022-09-04,ATM005,transit_hub,1230800,385,0,0,1711600,480700,0
2022-09-05,ATM001,metro_retail,1091900,341,0,3352000,3539700,2447700,0
2022-09-05,ATM002,urban_residential,547700,171,0,0,1286900,739200,0
2022-09-05,ATM003,corporate_park,675700,211,0,0,1412500,736800,0
2022-09-05,ATM004,rural_branch,404800,126,0,1211000,1269800,865000,0
2022-09-05,ATM005,transit_hub,1148000,359,0,3199000,3679700,2531700,0
2022-09-06,ATM001,metro_retail,792700,248,0,0,2447700,1655000,0
2022-09-06,ATM002,urban_residential,457700,143,0,0,739200,281500,0
2022-09-06,ATM003,corporate_park,479200,150,0,1613000,2349800,1870600,0
2022-09-06,ATM004,rural_branch,337800,106,0,0,865000,527200,0
2022-09-06,ATM005,transit_hub,831800,260,0,0,2531700,1700000,0
2022-09-07,ATM001,metro_retail,892900,279,0,0,1655000,762100,0
2022-09-07,ATM002,urban_residential,502600,157,0,1748000,2029500,1526900,0
2022-09-07,ATM003,corporate_park,579200,181,0,0,1870600,1291400,0
2022-09-07,ATM004,rural_branch,341500,107,0,0,527200,185700,0
2022-09-07,ATM005,transit_hub,863100,270,0,0,1700000,836900,0
2022-09-08,ATM001,metro_retail,820300,256,0,2778000,3540100,2719800,0
2022-09-08,ATM002,urban_residential,433900,136,0,0,1526900,1093000,0
2022-09-08,ATM003,corporate_park,547500,171,0,0,1291400,743900,0
2022-09-08,ATM004,rural_branch,327900,102,0,1084000,1269700,941900,0
2022-09-08,ATM005,transit_hub,935600,292,0,2843000,3679900,2744300,0
2022-09-09,ATM001,metro_retail,1314600,411,0,0,2719800,1405200,0
2022-09-09,ATM002,urban_residential,711300,222,0,0,1093000,381700,0
2022-09-09,ATM003,corporate_park,792600,248,0,1606000,2349900,1557300,0
2022-09-09,ATM004,rural_branch,478300,149,0,0,941900,463500,0
2022-09-09,ATM005,transit_hub,1126400,352,0,0,2744300,1618000,0
2022-09-10,ATM001,metro_retail,1405200,439,0,0,1405200,0,1
2022-09-10,ATM002,urban_residential,811200,253,0,1648000,2029700,1218500,0
2022-09-10,ATM003,corporate_park,1047600,327,0,0,1557300,509700,0
2022-09-10,ATM004,rural_branch,463500,145,0,0,463500,0,1
2022-09-10,ATM005,transit_hub,1370800,428,0,0,1618000,247100,0
2022-09-11,ATM001,metro_retail,1367100,427,0,3540000,3540000,2172900,0
2022-09-11,ATM002,urban_residential,738400,231,0,0,1218500,480100,0
2022-09-11,ATM003,corporate_park,847200,265,0,1840000,2349700,1502500,0
2022-09-11,ATM004,rural_branch,575100,180,0,1270000,1270000,694900,0
2022-09-11,ATM005,transit_hub,1421500,444,0,3433000,3680100,2258700,0
2022-09-12,ATM001,metro_retail,1037500,324,0,0,2172900,1135400,0
2022-09-12,ATM002,urban_residential,603900,189,0,1550000,2030100,1426200,0
2022-09-12,ATM003,corporate_park,599700,187,0,0,1502500,902800,0
2022-09-12,ATM004,rural_branch,408400,128,0,0,694900,286500,0
2022-09-12,ATM005,transit_hub,980200,306,0,0,2258700,1278500,0
2022-09-13,ATM001,metro_retail,776200,243,0,2405000,3540400,2764200,0
2022-09-13,ATM002,urban_residential,509200,159,0,0,1426200,917000,0
2022-09-13,ATM003,corporate_park,588500,184,0,0,902800,314300,0
2022-09-13,ATM004,rural_branch,312900,98,0,984000,1270500,957600,0
2022-09-13,ATM005,transit_hub,738000,231,0,2402000,3680500,2942500,0
2022-09-14,ATM001,metro_retail,776100,243,0,0,2764200,1988000,0
2022-09-14,ATM002,urban_residential,425400,133,0,0,917000,491600,0
2022-09-14,ATM003,corporate_park,490600,153,0,2036000,2350300,1859700,0
2022-09-14,ATM004,rural_branch,308800,96,0,0,957600,648800,0
2022-09-14,ATM005,transit_hub,824200,258,0,0,2942500,2118300,0
2022-09-15,ATM001,metro_retail,983400,307,0,0,1988000,1004700,0
2022-09-15,ATM002,urban_residential,528800,165,0,1538000,2029600,1500800,0
2022-09-15,ATM003,corporate_park,604200,189,0,0,1859700,1255500,0
2022-09-15,ATM004,rural_branch,306800,96,0,0,648800,342000,0
2022-09-15,ATM005,transit_hub,1044500,326,0,0,2118300,1073800,0
2022-09-16,ATM001,metro_retail,1219200,381,0,2535000,3539700,2320500,0
2022-09-16,ATM002,urban_residential,659500,206,0,0,1500800,841300,0
2022-09-16,ATM003,corporate_park,791000,247,0,0,1255500,464500,0
2022-09-16,ATM004,rural_branch,401800,126,0,928000,1270000,868200,0
2022-09-16,ATM005,transit_hub,1151600,360,0,2606000,3679800,2528200,0
2022-09-17,ATM001,metro_retail,1609000,503,0,0,2320500,711500,0
2022-09-17,ATM002,urban_residential,771700,241,0,0,841300,69600,0
2022-09-17,ATM003,corporate_park,973200,304,0,1886000,2350500,1377300,0
2022-09-17,ATM004,rural_branch,596400,186,0,0,868200,271800,0
2022-09-17,ATM005,transit_hub,1495600,467,0,0,2528200,1032700,0
2022-09-18,ATM001,metro_retail,1221700,382,0,2828000,3539500,2317800,0
2022-09-18,ATM002,urban_residential,698000,218,0,1960000,2029600,1331600,0
2022-09-18,ATM003,corporate_park,871700,272,0,0,1377300,505600,0
2022-09-18,ATM004,rural_branch,517800,162,0,998000,1269800,751900,0
2022-09-18,ATM005,transit_hub,1552000,485,0,2647000,3679700,2127700,0
2022-09-19,ATM001,metro_retail,1038500,325,0,0,2317800,1279300,0
2022-09-19,ATM002,urban_residential,517100,162,0,0,1331600,814500,0
2022-09-19,ATM003,corporate_park,662500,207,0,1844000,2349600,1687100,0
2022-09-19,ATM004,rural_branch,410800,128,0,0,751900,341100,0
2022-09-19,ATM005,transit_hub,978500,306,0,0,2127700,1149200,0
2022-09-20,ATM001,metro_retail,781700,244,0,0,1279300,497700,0
2022-09-20,ATM002,urban_residential,429200,134,0,0,814500,385300,0
2022-09-20,ATM003,corporate_park,506800,158,0,0,1687100,1180300,0
2022-09-20,ATM004,rural_branch,301700,94,0,929000,1270100,968500,0
2022-09-20,ATM005,transit_hub,884000,276,0,2531000,3680200,2796200,0
2022-09-21,ATM001,metro_retail,742700,232,0,3042000,3539700,2797000,0
2022-09-21,ATM002,urban_residential,428700,134,0,1645000,2030300,1601700,0
2022-09-21,ATM003,corporate_park,455500,142,0,0,1180300,724800,0
2022-09-21,ATM004,rural_branch,286000,89,0,0,968500,682500,0
2022-09-21,ATM005,transit_hub,842900,263,0,0,2796200,1953300,0
2022-09-22,ATM001,metro_retail,860600,269,0,0,2797000,1936300,0
2022-09-22,ATM002,urban_residential,456400,143,0,0,1601700,1145200,0
2022-09-22,ATM003,corporate_park,509800,159,0,1625000,2349800,1840000,0
2022-09-22,ATM004,rural_branch,367300,115,0,0,682500,315200,0
2022-09-22,ATM005,transit_hub,830200,259,0,0,1953300,1123200,0
2022-09-23,ATM001,metro_retail,1093400,342,0,0,1936300,843000,0
2022-09-23,ATM002,urban_residential,710800,222,0,0,1145200,434400,0
2022-09-23,ATM003,corporate_park,729600,228,0,0,1840000,1110400,0
2022-09-23,ATM004,rural_branch,466900,146,0,955000,1270200,803300,0
2022-09-23,ATM005,transit_hub,1213500,379,0,2557000,3680200,2466600,0
2022-09-24,ATM001,metro_retail,1667700,521,0,2697000,3540000,1872300,0
2022-09-24,ATM002,urban_residential,888700,278,0,1596000,2030400,1141700,0
2022-09-24,ATM003,corporate_park,1035000,323,0,0,1110400,75400,0
2022-09-24,ATM004,rural_branch,635200,199,0,0,803300,168100,0
2022-09-24,ATM005,transit_hub,1501000,469,0,0,2466600,965600,0
2022-09-25,ATM001,metro_retail,1397000,437,0,0,1872300,475300,0
2022-09-25,ATM002,urban_residential,899300,281,0,0,1141700,242300,0
2022-09-25,ATM003,corporate_park,791100,247,0,2275000,2350400,1559300,0
2022-09-25,ATM004,rural_branch,576100,180,0,1102000,1270100,693900,0
2022-09-25,ATM005,transit_hub,1305800,408,0,2714000,3679600,2373900,0
2022-09-26,ATM001,metro_retail,1025400,320,0,3065000,3540300,2514900,0
2022-09-26,ATM002,urban_residential,553600,173,0,1788000,2030300,1476700,0
2022-09-26,ATM003,corporate_park,644700,201,0,0,1559300,914700,0
2022-09-26,ATM004,rural_branch,440800,138,0,0,693900,253100,0
2022-09-26,ATM005,transit_hub,1083300,339,0,0,2373900,1290500,0
2022-09-27,ATM001,metro_retail,768700,240,0,0,2514900,1746300,0
2022-09-27,ATM002,urban_residential,470200,147,0,0,1476700,1006500,0
2022-09-27,ATM003,corporate_park,510600,160,0,0,914700,404100,0
2022-09-27,ATM004,rural_branch,308600,96,0,1017000,1270100,961500,0
2022-09-27,ATM005,transit_hub,781400,244,0,0,1290500,509200,0
2022-09-28,ATM001,metro_retail,974800,305,0,0,1746300,771400,0
2022-09-28,ATM002,urban_residential,591200,185,0,0,1006500,415400,0
2022-09-28,ATM003,corporate_park,653300,204,0,1946000,2350100,1696900,0
2022-09-28,ATM004,rural_branch,407900,127,0,0,961500,553600,0
2022-09-28,ATM005,transit_hub,929000,290,0,3171000,3680200,2751200,0
2022-09-29,ATM001,metro_retail,1120600,350,0,2769000,3540400,2419900,0
2022-09-29,ATM002,urban_residential,658600,206,0,1615000,2030400,1371700,0
2022-09-29,ATM003,corporate_park,736000,230,0,0,1696900,960800,0
2022-09-29,ATM004,rural_branch,433100,135,0,0,553600,120500,0
2022-09-29,ATM005,transit_hub,1212100,379,0,0,2751200,1539100,0
2022-09-30,ATM001,metro_retail,1375700,430,0,0,2419900,1044200,0
2022-09-30,ATM002,urban_residential,823600,257,0,0,1371700,548100,0
2022-09-30,ATM003,corporate_park,960800,300,0,0,960800,0,1
2022-09-30,ATM004,rural_branch,653500,204,0,1149000,1269500,616000,0
2022-09-30,ATM005,transit_hub,1521200,475,0,0,1539100,17900,0
2022-10-01,ATM001,metro_retail,2347300,734,0,2496000,3540200,1192900,0
2022-10-01,ATM002,urban_residential,1328600,415,0,1482000,2030100,701500,0
2022-10-01,ATM003,corporate_park,1211700,379,0,2350000,2350000,1138300,0
2022-10-01,ATM004,rural_branch,616000,193,0,0,616000,0,1
2022-10-01,ATM005,transit_hub,2487400,777,0,3662000,3679900,1192500,0
2022-10-02,ATM001,metro_retail,2054100,642,1,2347000,3539900,1485900,0
2022-10-02,ATM002,urban_residential,1244200,389,1,1328000,2029500,785300,0
2022-10-02,ATM003,corporate_park,1138300,356,1,0,1138300,0,1
2022-10-02,ATM004,rural_branch,685000,214,1,1270000,1270000,585000,0
2022-10-02,ATM005,transit_hub,2022300,632,1,2488000,3680500,1658200,0
2022-10-03,ATM001,metro_retail,1263700,395,0,0,1485900,222200,0
2022-10-03,ATM002,urban_residential,669800,209,0,0,785300,115500,0
2022-10-03,ATM003,corporate_park,857500,268,0,2350000,2350000,1492500,0
2022-10-03,ATM004,rural_branch,451100,141,0,0,585000,133900,0
2022-10-03,ATM005,transit_hub,1658200,518,0,0,1658200,0,1
2022-10-04,ATM001,metro_retail,793100,248,0,3318000,3540200,2747100,0
2022-10-04,ATM002,urban_residential,443000,138,0,1915000,2030500,1587500,0
2022-10-04,ATM003,corporate_park,443000,138,0,0,1492500,1049600,0
2022-10-04,ATM004,rural_branch,350800,110,0,1136000,1269900,919100,0
2022-10-04,ATM005,transit_hub,865500,270,0,3680000,3680000,2814500,0
2022-10-05,ATM001,metro_retail,803400,251,0,0,2747100,1943600,0
2022-10-05,ATM002,urban_residential,458000,143,0,0,1587500,1129500,0
2022-10-05,ATM003,corporate_park,560500,175,0,0,1049600,489100,0
2022-10-05,ATM004,rural_branch,297800,93,0,0,919100,621300,0
2022-10-05,ATM005,transit_hub,732800,229,0,0,2814500,2081700,0
2022-10-06,ATM001,metro_retail,889500,278,0,0,1943600,1054100,0
2022-10-06,ATM002,urban_residential,442600,138,0,0,1129500,686800,0
2022-10-06,ATM003,corporate_park,528800,165,0,1861000,2350100,1821300,0
2022-10-06,ATM004,rural_branch,311300,97,0,0,621300,310000,0
2022-10-06,ATM005,transit_hub,790000,247,0,0,2081700,1291700,0
2022-10-07,ATM001,metro_retail,1439500,450,0,2486000,3540100,2100600,0
2022-10-07,ATM002,urban_residential,673700,211,0,1343000,2029800,1356100,0
2022-10-07,ATM003,corporate_park,767700,240,0,0,1821300,1053500,0
2022-10-07,ATM004,rural_branch,464200,145,0,960000,1270000,805900,0
2022-10-07,ATM005,transit_hub,1258800,393,0,0,1291700,33000,0
2022-10-08,ATM001,metro_retail,1605300,502,0,0,2100600,495300,0
2022-10-08,ATM002,urban_residential,982700,307,0,0,1356100,373400,0
2022-10-08,ATM003,corporate_park,1034300,323,0,0,1053500,19200,0
2022-10-08,ATM004,rural_branch,649600,203,0,0,805900,156300,0
2022-10-08,ATM005,transit_hub,1556900,487,0,3647000,3680000,2123000,0
2022-10-09,ATM001,metro_retail,1277000,399,0,3045000,3540300,2263300,0
2022-10-09,ATM002,urban_residential,736300,230,0,1657000,2030400,1294100,0
2022-10-09,ATM003,corporate_park,669800,209,0,2331000,2350200,1680400,0
2022-10-09,ATM004,rural_branch,542500,170,0,1114000,1270300,727800,0
2022-10-09,ATM005,transit_hub,1209200,378,0,0,2123000,913800,0
2022-10-10,ATM001,metro_retail,1003300,314,0,0,2263300,1260000,0
2022-10-10,ATM002,urban_residential,636900,199,0,0,1294100,657200,0
2022-10-10,ATM003,corporate_park,664400,208,0,0,1680400,1016000,0
2022-10-10,ATM004,rural_branch,476400,149,0,0,727800,251500,0
2022-10-10,ATM005,transit_hub,1004300,314,0,2766000,3679800,2675600,0
2022-10-11,ATM001,metro_retail,827100,258,0,0,1260000,433000,0
2022-10-11,ATM002,urban_residential,430100,134,0,1373000,2030200,1600100,0
2022-10-11,ATM003,corporate_park,471800,147,0,0,1016000,544200,0
2022-10-11,ATM004,rural_branch,297200,93,0,1019000,1270500,973300,0
2022-10-11,ATM005,transit_hub,829600,259,0,0,2675600,1846000,0
2022-10-12,ATM001,metro_retail,873700,273,0,3107000,3540000,2666300,0
2022-10-12,ATM002,urban_residential,436100,136,0,0,1600100,1163900,0
2022-10-12,ATM003,corporate_park,478800,150,0,1806000,2350200,1871400,0
2022-10-12,ATM004,rural_branch,320400,100,0,0,973300,652900,0
2022-10-12,ATM005,transit_hub,720900,225,0,0,1846000,1125000,0
2022-10-13,ATM001,metro_retail,855600,267,0,0,2666300,1810700,0
2022-10-13,ATM002,urban_residential,482900,151,0,0,1163900,681000,0
2022-10-13,ATM003,corporate_park,552900,173,0,0,1871400,1318500,0
2022-10-13,ATM004,rural_branch,384000,120,0,0,652900,268800,0
2022-10-13,ATM005,transit_hub,875500,274,0,2555000,3680000,2804500,0
2022-10-14,ATM001,metro_retail,1152100,360,0,0,1810700,658700,0
2022-10-14,ATM002,urban_residential,642400,201,0,1349000,2030000,1387600,0
2022-10-14,ATM003,corporate_park,805500,252,0,0,1318500,513000,0
2022-10-14,ATM004,rural_branch,392500,123,0,1001000,1269800,877300,0
2022-10-14,ATM005,transit_hub,1253800,392,0,0,2804500,1550700,0
2022-10-15,ATM001,metro_retail,1676400,524,0,2881000,3539700,1863300,0
2022-10-15,ATM002,urban_residential,893600,279,0,0,1387600,494000,0
2022-10-15,ATM003,corporate_park,1082500,338,0,1837000,2350000,1267500,0
2022-10-15,ATM004,rural_branch,586500,183,0,0,877300,290800,0
2022-10-15,ATM005,transit_hub,1550700,485,0,0,1550700,0,1
2022-10-16,ATM001,metro_retail,1175200,367,0,0,1863300,688100,0
2022-10-16,ATM002,urban_residential,712100,223,0,1536000,2030000,1317900,0
2022-10-16,ATM003,corporate_park,985500,308,0,0,1267500,282000,0
2022-10-16,ATM004,rural_branch,527900,165,0,979000,1269800,742000,0
2022-10-16,ATM005,transit_hub,1449900,453,0,3680000,3680000,2230100,0
