date,atm_id,location_type,net_cash_out,num_withdrawals,is_holiday,replenishment,end_of_day_balance,stockout
2022-07-03,ATM005,transit_hub,1511800,472,0,3290000,1778200,0
2022-07-04,ATM001,metro_retail,1086700,340,0,0,637100,0
2022-07-04,ATM002,urban_residential,597900,187,0,2120000,1522100,0
2022-07-04,ATM003,corporate_park,757700,237,0,0,981600,0
2022-07-04,ATM004,rural_branch,358700,112,0,1240000,881300,0
2022-07-04,ATM005,transit_hub,1029800,322,0,0,748400,0
2022-07-05,ATM001,metro_retail,798100,249,0,2903000,2742100,0
2022-07-05,ATM002,urban_residential,536400,168,0,0,985700,0
2022-07-05,ATM003,corporate_park,631900,197,0,1938000,2287700,0
2022-07-05,ATM004,rural_branch,332100,104,0,0,549200,0
2022-07-05,ATM005,transit_hub,782900,245,0,2542000,2507400,0
2022-07-06,ATM001,metro_retail,778300,243,0,0,1963700,0
2022-07-06,ATM002,urban_residential,470500,147,0,0,515200,0
2022-07-06,ATM003,corporate_park,576500,180,0,0,1711300,0
2022-07-06,ATM004,rural_branch,262200,82,0,0,286900,0
2022-07-06,ATM005,transit_hub,663700,207,0,0,1843700,0
2022-07-07,ATM001,metro_retail,943600,295,0,0,1020200,0
2022-07-07,ATM002,urban_residential,560500,175,0,1605000,1559700,0
2022-07-07,ATM003,corporate_park,808400,253,0,0,902900,0
2022-07-07,ATM004,rural_branch,322000,101,0,953000,917900,0
2022-07-07,ATM005,transit_hub,990800,310,0,0,852900,0
2022-07-08,ATM001,metro_retail,1061200,332,0,2520000,2478900,0
2022-07-08,ATM002,urban_residential,647000,202,0,0,912600,0
2022-07-08,ATM003,corporate_park,839000,262,0,2017000,2080900,0
2022-07-08,ATM004,rural_branch,411400,129,0,0,506500,0
2022-07-08,ATM005,transit_hub,1084200,339,0,2437000,2205700,0
2022-07-09,ATM001,metro_retail,1501900,469,0,0,977100,0
2022-07-09,ATM002,urban_residential,857100,268,0,0,55500,0
2022-07-09,ATM003,corporate_park,1185100,370,0,0,895800,0
2022-07-09,ATM004,rural_branch,506500,158,0,0,0,1
2022-07-09,ATM005,transit_hub,1403700,439,0,0,802000,0
2022-07-10,ATM001,metro_retail,1317000,412,0,2563000,2223100,0
2022-07-10,ATM002,urban_residential,773400,242,0,2064000,1346200,0
2022-07-10,ATM003,corporate_park,1042500,326,0,2024000,1877300,0
2022-07-10,ATM004,rural_branch,521100,163,0,1240000,718900,0
2022-07-10,ATM005,transit_hub,1349000,422,0,2488000,1941100,0
2022-07-11,ATM001,metro_retail,1157800,362,0,0,1065300,0
2022-07-11,ATM002,urban_residential,550500,172,0,0,795600,0
2022-07-11,ATM003,corporate_park,759500,237,0,0,1117800,0
2022-07-11,ATM004,rural_branch,376900,118,0,0,342100,0
2022-07-11,ATM005,transit_hub,869800,272,0,0,1071200,0
2022-07-12,ATM001,metro_retail,806200,252,0,2475000,2734100,0
2022-07-12,ATM002,urban_residential,430000,134,0,0,365700,0
2022-07-12,ATM003,corporate_park,649300,203,0,0,468500,0
2022-07-12,ATM004,rural_branch,302400,95,0,898000,937600,0
2022-07-12,ATM005,transit_hub,746200,233,0,2219000,2544000,0
2022-07-13,ATM001,metro_retail,766700,240,0,0,1967400,0
2022-07-13,ATM002,urban_residential,451900,141,0,1754000,1667700,0
2022-07-13,ATM003,corporate_park,554600,173,0,2452000,2365900,0
2022-07-13,ATM004,rural_branch,336900,105,0,0,600800,0
2022-07-13,ATM005,transit_hub,790800,247,0,0,1753200,0
2022-07-14,ATM001,metro_retail,890000,278,0,0,1077400,0
2022-07-14,ATM002,urban_residential,481300,150,0,0,1186500,0
2022-07-14,ATM003,corporate_park,748800,234,0,0,1617200,0
2022-07-14,ATM004,rural_branch,255400,80,0,0,345400,0
2022-07-14,ATM005,transit_hub,804800,251,0,0,948500,0
2022-07-15,ATM001,metro_retail,1249700,391,0,2463000,2290700,0
2022-07-15,ATM002,urban_residential,762300,238,0,0,424200,0
2022-07-15,ATM003,corporate_park,1182700,370,0,0,434400,0
2022-07-15,ATM004,rural_branch,509900,159,0,895000,730500,0
2022-07-15,ATM005,transit_hub,1190800,372,0,2342000,2099700,0
2022-07-16,ATM001,metro_retail,1623300,507,0,0,667400,0
2022-07-16,ATM002,urban_residential,954400,298,0,1696000,1165800,0
2022-07-16,ATM003,corporate_park,1016100,318,0,2486000,1904300,0
2022-07-16,ATM004,rural_branch,619100,193,0,0,111300,0
2022-07-16,ATM005,transit_hub,1541400,482,0,0,558300,0
2022-07-17,ATM001,metro_retail,1260300,394,0,2873000,2280000,0
2022-07-17,ATM002,urban_residential,747600,234,0,0,418200,0
2022-07-17,ATM003,corporate_park,1177900,368,0,0,726400,0
2022-07-17,ATM004,rural_branch,546700,171,0,1129000,693700,0
2022-07-17,ATM005,transit_hub,1126900,352,0,2732000,2163400,0
2022-07-18,ATM001,metro_retail,1152300,360,0,0,1127800,0
2022-07-18,ATM002,urban_residential,627200,196,0,1702000,1493000,0
2022-07-18,ATM003,corporate_park,804100,251,0,2194000,2116300,0
2022-07-18,ATM004,rural_branch,408100,128,0,0,285600,0
2022-07-18,ATM005,transit_hub,880800,275,0,0,1282700,0
2022-07-19,ATM001,metro_retail,826100,258,0,2412000,2713700,0
2022-07-19,ATM002,urban_residential,462400,145,0,0,1030600,0
2022-07-19,ATM003,corporate_park,682600,213,0,0,1433700,0
2022-07-19,ATM004,rural_branch,272300,85,0,954000,967300,0
2022-07-19,ATM005,transit_hub,746300,233,0,0,536400,0
2022-07-20,ATM001,metro_retail,776200,243,0,0,1937500,0
2022-07-20,ATM002,urban_residential,449600,141,0,0,580900,0
2022-07-20,ATM003,corporate_park,544000,170,0,0,889800,0
2022-07-20,ATM004,rural_branch,272000,85,0,0,695200,0
2022-07-20,ATM005,transit_hub,703800,220,0,2754000,2586700,0
2022-07-21,ATM001,metro_retail,919000,287,0,0,1018500,0
2022-07-21,ATM002,urban_residential,493100,154,0,1539000,1626800,0
2022-07-21,ATM003,corporate_park,710000,222,0,2030000,2209800,0
2022-07-21,ATM004,rural_branch,326000,102,0,0,369200,0
2022-07-21,ATM005,transit_hub,819900,256,0,0,1766700,0
2022-07-22,ATM001,metro_retail,1170100,366,0,2522000,2370300,0
2022-07-22,ATM002,urban_residential,591700,185,0,0,1035100,0
2022-07-22,ATM003,corporate_park,982000,307,0,0,1227800,0
2022-07-22,ATM004,rural_branch,406200,127,0,871000,834000,0
2022-07-22,ATM005,transit_hub,1185800,371,0,0,580900,0
2022-07-23,ATM001,metro_retail,1614000,504,0,0,756400,0
2022-07-23,ATM002,urban_residential,887500,277,0,0,147600,0
2022-07-23,ATM003,corporate_park,1195300,374,0,0,32500,0
2022-07-23,ATM004,rural_branch,545700,171,0,0,288300,0
2022-07-23,ATM005,transit_hub,1625500,508,0,2709000,1664400,0
2022-07-24,ATM001,metro_retail,1237800,387,0,2784000,2302600,0
2022-07-24,ATM002,urban_residential,735900,230,0,1972000,1383700,0
2022-07-24,ATM003,corporate_park,1146900,358,0,2888000,1773600,0
2022-07-24,ATM004,rural_branch,417200,130,0,952000,823100,0
2022-07-24,ATM005,transit_hub,1259800,394,0,0,404600,0
2022-07-25,ATM001,metro_retail,956200,299,0,0,1346400,0
2022-07-25,ATM002,urban_residential,560900,175,0,0,822900,0
2022-07-25,ATM003,corporate_park,1068500,334,0,0,705100,0
2022-07-25,ATM004,rural_branch,334900,105,0,0,488200,0
2022-07-25,ATM005,transit_hub,876200,274,0,2885000,2413400,0
2022-07-26,ATM001,metro_retail,849100,265,0,0,497300,0
2022-07-26,ATM002,urban_residential,409700,128,0,0,413200,0
2022-07-26,ATM003,corporate_park,702400,220,0,2215000,2217600,0
2022-07-26,ATM004,rural_branch,305100,95,0,0,183100,0
2022-07-26,ATM005,transit_hub,646900,202,0,0,1766400,0
2022-07-27,ATM001,metro_retail,835200,261,0,3043000,2705100,0
2022-07-27,ATM002,urban_residential,442300,138,0,1707000,1677900,0
2022-07-27,ATM003,corporate_park,606600,190,0,0,1611100,0
2022-07-27,ATM004,rural_branch,275600,86,0,1057000,964500,0
2022-07-27,ATM005,transit_hub,682700,213,0,0,1083700,0
2022-07-28,ATM001,metro_retail,838600,262,0,0,1866400,0
2022-07-28,ATM002,urban_residential,425100,133,0,0,1252900,0
2022-07-28,ATM003,corporate_park,626000,196,0,0,985100,0
2022-07-28,ATM004,rural_branch,283300,89,0,0,681200,0
2022-07-28,ATM005,transit_hub,909200,284,0,2206000,2380500,0
2022-07-29,ATM001,metro_retail,1597300,499,0,0,269100,0
2022-07-29,ATM002,urban_residential,945700,296,0,0,307200,0
2022-07-29,ATM003,corporate_park,1414200,442,0,1935000,1505900,0
2022-07-29,ATM004,rural_branch,550600,172,0,0,130600,0
2022-07-29,ATM005,transit_hub,1521400,475,0,0,859200,0
2022-07-30,ATM001,metro_retail,1874100,586,0,3271000,1666100,0
2022-07-30,ATM002,urban_residential,1130400,353,0,1813000,989800,0
2022-07-30,ATM003,corporate_park,1408300,440,0,0,97600,0
2022-07-30,ATM004,rural_branch,747000,233,0,1109000,492600,0
2022-07-30,ATM005,transit_hub,1862100,582,0,2431000,1428100,0
2022-07-31,ATM001,metro_retail,1642100,513,0,0,23900,0
2022-07-31,ATM002,urban_residential,890000,278,0,0,99800,0
2022-07-31,ATM003,corporate_park,1169700,366,0,2822000,1749900,0
2022-07-31,ATM004,rural_branch,492600,154,0,0,0,1
2022-07-31,ATM005,transit_hub,1428100,446,0,0,0,1
2022-08-01,ATM001,metro_retail,1528900,478,0,3516000,2011100,0
2022-08-01,ATM002,urban_residential,828700,259,0,2020000,1291100,0
2022-08-01,ATM003,corporate_park,1145800,358,0,0,604100,0
2022-08-01,ATM004,rural_branch,557500,174,0,1240000,682500,0
2022-08-01,ATM005,transit_hub,1528200,478,0,3290000,1761800,0
2022-08-02,ATM001,metro_retail,1098300,343,0,0,912800,0
2022-08-02,ATM002,urban_residential,666000,208,0,0,625100,0
2022-08-02,ATM003,corporate_park,715400,224,0,2316000,2204600,0
2022-08-02,ATM004,rural_branch,402100,126,0,0,280500,0
2022-08-02,ATM005,transit_hub,908400,284,0,0,853400,0
2022-08-03,ATM001,metro_retail,952000,298,0,2627000,2587700,0
2022-08-03,ATM002,urban_residential,547500,171,0,1495000,1572600,0
2022-08-03,ATM003,corporate_park,912500,285,0,0,1292200,0
2022-08-03,ATM004,rural_branch,351100,110,0,960000,889300,0
2022-08-03,ATM005,transit_hub,833300,260,0,2437000,2457100,0
2022-08-04,ATM001,metro_retail,907600,284,0,0,1680100,0
2022-08-04,ATM002,urban_residential,475700,149,0,0,1096900,0
2022-08-04,ATM003,corporate_park,674000,211,0,0,618100,0
2022-08-04,ATM004,rural_branch,305800,96,0,0,583500,0
2022-08-04,ATM005,transit_hub,682300,213,0,0,1774800,0
2022-08-05,ATM001,metro_retail,1094000,342,0,0,586100,0
2022-08-05,ATM002,urban_residential,667600,209,0,0,429300,0
2022-08-05,ATM003,corporate_park,938200,293,0,2302000,1981900,0
2022-08-05,ATM004,rural_branch,395600,124,0,0,187900,0
2022-08-05,ATM005,transit_hub,1000000,313,0,0,774800,0
2022-08-06,ATM001,metro_retail,1720800,538,0,2954000,1819300,0
2022-08-06,ATM002,urban_residential,877100,274,0,1691000,1243300,0
2022-08-06,ATM003,corporate_park,1327300,415,0,0,654700,0
2022-08-06,ATM004,rural_branch,531200,166,0,1052000,708800,0
2022-08-06,ATM005,transit_hub,1453600,454,0,2515000,1836300,0
2022-08-07,ATM001,metro_retail,1581400,494,0,0,237800,0
2022-08-07,ATM002,urban_residential,752800,235,0,0,490400,0
2022-08-07,ATM003,corporate_park,1287800,402,0,2265000,1631800,0
2022-08-07,ATM004,rural_branch,445400,139,0,0,263400,0
2022-08-07,ATM005,transit_hub,1450200,453,0,0,386100,0
2022-08-08,ATM001,metro_retail,1051600,329,0,3302000,2488300,0
2022-08-08,ATM002,urban_residential,597700,187,0,1630000,1522700,0
2022-08-08,ATM003,corporate_park,892600,279,0,0,739300,0
2022-08-08,ATM004,rural_branch,336900,105,0,977000,903500,0
2022-08-08,ATM005,transit_hub,805000,252,0,2904000,2485100,0
2022-08-09,ATM001,metro_retail,876100,274,0,0,1612200,0
2022-08-09,ATM002,urban_residential,450400,141,0,0,1072200,0
2022-08-09,ATM003,corporate_park,662400,207,0,2181000,2257900,0
2022-08-09,ATM004,rural_branch,262600,82,0,0,640900,0
2022-08-09,ATM005,transit_hub,677600,212,0,0,1807500,0
2022-08-10,ATM001,metro_retail,764200,239,0,0,848000,0
2022-08-10,ATM002,urban_residential,562000,176,0,0,510300,0
2022-08-10,ATM003,corporate_park,495300,155,0,0,1762500,0
2022-08-10,ATM004,rural_branch,277300,87,0,0,363700,0
2022-08-10,ATM005,transit_hub,763900,239,0,0,1043700,0
2022-08-11,ATM001,metro_retail,818400,256,0,2692000,2721600,0
2022-08-11,ATM002,urban_residential,478400,150,0,1610000,1641900,0
2022-08-11,ATM003,corporate_park,714400,223,0,0,1048200,0
2022-08-11,ATM004,rural_branch,343300,107,0,876000,896300,0
2022-08-11,ATM005,transit_hub,796500,249,0,2246000,2493200,0
2022-08-12,ATM001,metro_retail,1346000,421,0,0,1375600,0
2022-08-12,ATM002,urban_residential,664100,208,0,0,977700,0
2022-08-12,ATM003,corporate_park,925000,289,0,0,123100,0
2022-08-12,ATM004,rural_branch,432600,135,0,0,463700,0
2022-08-12,ATM005,transit_hub,1027600,321,0,0,1465600,0
2022-08-13,ATM001,metro_retail,1375600,430,0,0,0,1
2022-08-13,ATM002,urban_residential,949200,297,0,0,28500,0
2022-08-13,ATM003,corporate_park,1273800,398,0,2797000,1646300,0
2022-08-13,ATM004,rural_branch,463700,145,0,0,0,1
2022-08-13,ATM005,transit_hub,1465600,458,0,0,0,1
2022-08-14,ATM001,metro_retail,1373500,429,0,3540000,2166500,0
2022-08-14,ATM002,urban_residential,763200,238,0,2092000,1357300,0
2022-08-14,ATM003,corporate_park,970400,303,0,0,675900,0
2022-08-14,ATM004,rural_branch,443500,139,0,1240000,796500,0
2022-08-14,ATM005,transit_hub,1316800,411,0,3290000,1973200,0
2022-08-15,ATM001,metro_retail,1319600,412,1,0,846800,0
2022-08-15,ATM002,urban_residential,739200,231,1,0,618100,0
2022-08-15,ATM003,corporate_park,1129700,353,1,2244000,1790100,0
2022-08-15,ATM004,rural_branch,472100,148,1,0,324300,0
2022-08-15,ATM005,transit_hub,1188300,371,1,0,784900,0
2022-08-16,ATM001,metro_retail,833800,261,0,2693000,2706100,0
2022-08-16,ATM002,urban_residential,441000,138,0,1502000,1679100,0
2022-08-16,ATM003,corporate_park,601200,188,0,0,1189000,0
2022-08-16,ATM004,rural_branch,350900,110,0,916000,889400,0
2022-08-16,ATM005,transit_hub,695400,217,0,2505000,2594500,0
2022-08-17,ATM001,metro_retail,759700,237,0,0,1946300,0
2022-08-17,ATM002,urban_residential,510000,159,0,0,1169100,0
2022-08-17,ATM003,corporate_park,533400,167,0,0,655600,0
2022-08-17,ATM004,rural_branch,286500,90,0,0,602900,0
2022-08-17,ATM005,transit_hub,708000,221,0,0,1886600,0
2022-08-18,ATM001,metro_retail,910700,285,0,0,1035600,0
2022-08-18,ATM002,urban_residential,465200,145,0,0,704000,0
2022-08-18,ATM003,corporate_park,632700,198,0,2264000,2287000,0
2022-08-18,ATM004,rural_branch,282800,88,0,0,320100,0
2022-08-18,ATM005,transit_hub,833600,260,0,0,1053000,0
2022-08-19,ATM001,metro_retail,1127100,352,0,2504000,2412500,0
2022-08-19,ATM002,urban_residential,704500,220,0,1416000,1415400,0
2022-08-19,ATM003,corporate_park,982200,307,0,0,1304700,0
2022-08-19,ATM004,rural_branch,386000,121,0,920000,854100,0
2022-08-19,ATM005,transit_hub,1189300,372,0,2237000,2100700,0
2022-08-20,ATM001,metro_retail,1549700,484,0,0,862800,0
2022-08-20,ATM002,urban_residential,959700,300,0,0,455700,0
2022-08-20,ATM003,corporate_park,1254700,392,0,0,50100,0
2022-08-20,ATM004,rural_branch,575300,180,0,0,278800,0
2022-08-20,ATM005,transit_hub,1380300,431,0,0,720300,0
2022-08-21,ATM001,metro_retail,1363400,426,0,2677000,2176400,0
2022-08-21,ATM002,urban_residential,756000,236,0,1664000,1363800,0
2022-08-21,ATM003,corporate_park,1064100,333,0,2870000,1855900,0
2022-08-21,ATM004,rural_branch,444300,139,0,961000,795500,0
2022-08-21,ATM005,transit_hub,1344500,420,0,2570000,1945800,0
2022-08-22,ATM001,metro_retail,1077300,337,0,0,1099100,0
2022-08-22,ATM002,urban_residential,600700,188,0,0,763100,0
2022-08-22,ATM003,corporate_park,823500,257,0,0,1032400,0
2022-08-22,ATM004,rural_branch,407900,127,0,0,387600,0
2022-08-22,ATM005,transit_hub,840400,263,0,0,1105400,0
2022-08-23,ATM001,metro_retail,814800,255,0,2441000,2725300,0
2022-08-23,ATM002,urban_residential,488900,153,0,0,274200,0
2022-08-23,ATM003,corporate_park,559400,175,0,0,473000,0
2022-08-23,ATM004,rural_branch,268100,84,0,852000,971500,0
2022-08-23,ATM005,transit_hub,727600,227,0,2185000,2562800,0
2022-08-24,ATM001,metro_retail,791300,247,0,0,1934000,0
2022-08-24,ATM002,urban_residential,480200,150,0,1846000,1640000,0
2022-08-24,ATM003,corporate_park,632500,198,0,2447000,2287500,0
2022-08-24,ATM004,rural_branch,245300,77,0,0,726200,0
2022-08-24,ATM005,transit_hub,702700,220,0,0,1860100,0
2022-08-25,ATM001,metro_retail,795700,249,0,0,1138300,0
2022-08-25,ATM002,urban_residential,450700,141,0,0,1189300,0
2022-08-25,ATM003,corporate_park,681900,213,0,0,1605600,0
2022-08-25,ATM004,rural_branch,322800,101,0,0,403400,0
2022-08-25,ATM005,transit_hub,750000,234,0,0,1110100,0
2022-08-26,ATM001,metro_retail,1208600,378,0,2402000,2331800,0
2022-08-26,ATM002,urban_residential,695700,217,0,0,493600,0
2022-08-26,ATM003,corporate_park,841600,263,0,0,764000,0
2022-08-26,ATM004,rural_branch,381700,119,0,837000,858700,0
2022-08-26,ATM005,transit_hub,1070300,334,0,2180000,2219800,0
2022-08-27,ATM001,metro_retail,1417700,443,0,0,914000,0
2022-08-27,ATM002,urban_residential,830500,260,0,1626000,1289100,0
2022-08-27,ATM003,corporate_park,1212700,379,0,2156000,1707300,0
2022-08-27,ATM004,rural_branch,596400,186,0,0,262400,0
2022-08-27,ATM005,transit_hub,1254300,392,0,0,965500,0
2022-08-28,ATM001,metro_retail,1297500,405,0,2626000,2242500,0
2022-08-28,ATM002,urban_residential,733600,229,0,0,555400,0
2022-08-28,ATM003,corporate_park,825700,258,0,0,881600,0
2022-08-28,ATM004,rural_branch,542400,170,0,978000,697900,0
2022-08-28,ATM005,transit_hub,1339100,418,0,2325000,1951400,0
2022-08-29,ATM001,metro_retail,1295400,405,0,0,947100,0
2022-08-29,ATM002,urban_residential,746900,233,0,1565000,1373500,0
2022-08-29,ATM003,corporate_park,994400,311,0,2038000,1925200,0
2022-08-29,ATM004,rural_branch,466100,146,0,0,231900,0
2022-08-29,ATM005,transit_hub,1226500,383,0,0,724900,0
2022-08-30,ATM001,metro_retail,1346200,421,1,2593000,2193900,0
2022-08-30,ATM002,urban_residential,830900,260,1,0,542600,0
2022-08-30,ATM003,corporate_park,1043700,326,1,0,881500,0
2022-08-30,ATM004,rural_branch,493000,154,1,1008000,746800,0
2022-08-30,ATM005,transit_hub,1124700,351,1,2565000,2165200,0
2022-08-31,ATM001,metro_retail,1017200,318,0,0,1176700,0
2022-08-31,ATM002,urban_residential,666100,208,0,1577000,1453500,0
2022-08-31,ATM003,corporate_park,860000,269,0,2038000,2059500,0
2022-08-31,ATM004,rural_branch,433300,135,0,0,313600,0
2022-08-31,ATM005,transit_hub,792200,248,0,0,1373000,0
2022-09-01,ATM001,metro_retail,1257300,393,0,2363000,2282400,0
2022-09-01,ATM002,urban_residential,847300,265,0,0,606200,0
2022-09-01,ATM003,corporate_park,942000,294,0,0,1117500,0
2022-09-01,ATM004,rural_branch,426500,133,0,926000,813000,0
2022-09-01,ATM005,transit_hub,1191800,372,0,0,181200,0
2022-09-02,ATM001,metro_retail,1780300,556,0,0,502200,0
2022-09-02,ATM002,urban_residential,924400,289,0,1514000,1195800,0
2022-09-02,ATM003,corporate_park,1117500,349,0,0,0,1
2022-09-02,ATM004,rural_branch,689300,215,0,0,123800,0
2022-09-02,ATM005,transit_hub,1459000,456,0,3109000,1831300,0
2022-09-03,ATM001,metro_retail,1892600,591,0,3038000,1647600,0
2022-09-03,ATM002,urban_residential,1046700,327,0,0,149100,0
2022-09-03,ATM003,corporate_park,1603500,501,0,2920000,1316500,0
2022-09-03,ATM004,rural_branch,680000,213,0,1116000,559700,0
2022-09-03,ATM005,transit_hub,1662700,520,0,0,168600,0
2022-09-04,ATM001,metro_retail,1460200,456,0,0,187400,0
2022-09-04,ATM002,urban_residential,722900,226,0,1971000,1397200,0
2022-09-04,ATM003,corporate_park,1162300,363,0,0,154200,0
2022-09-04,ATM004,rural_branch,445900,139,0,0,113800,0
2022-09-04,ATM005,transit_hub,1170300,366,0,3121000,2119300,0
2022-09-05,ATM001,metro_retail,980500,306,0,3353000,2559900,0
2022-09-05,ATM002,urban_residential,673500,210,0,0,723800,0
2022-09-05,ATM003,corporate_park,859700,269,0,2766000,2060500,0
2022-09-05,ATM004,rural_branch,384800,120,0,1126000,855000,0
2022-09-05,ATM005,transit_hub,735600,230,0,0,1383600,0
2022-09-06,ATM001,metro_retail,833900,261,0,0,1725900,0
2022-09-06,ATM002,urban_residential,422000,132,0,1396000,1697800,0
2022-09-06,ATM003,corporate_park,556600,174,0,0,1503800,0
2022-09-06,ATM004,rural_branch,304400,95,0,0,550600,0
2022-09-06,ATM005,transit_hub,713000,223,0,0,670600,0
2022-09-07,ATM001,metro_retail,809200,253,0,0,916800,0
2022-09-07,ATM002,urban_residential,493400,154,0,0,1204300,0
2022-09-07,ATM003,corporate_park,797600,249,0,0,706300,0
2022-09-07,ATM004,rural_branch,357900,112,0,0,192700,0
2022-09-07,ATM005,transit_hub,777500,243,0,2619000,2512200,0
2022-09-08,ATM001,metro_retail,893300,279,0,2623000,2646400,0
2022-09-08,ATM002,urban_residential,468400,146,0,0,735900,0
2022-09-08,ATM003,corporate_park,681400,213,0,2214000,2238800,0
